,id,name,year,rating,genre,director,actor,other actor,area
4209,25753166,等一个人咖啡,2014,6.1,喜剧/爱情/,江金霖,九把刀,宋芸桦/布鲁斯/赖雅妍/蓝心湄/李罗,台湾/香港
4210,6753166,七个神经病,2012,7.7,喜剧/犯罪/,马丁·麦克唐纳,马丁·麦克唐纳,科林·法瑞尔/山姆·洛克威尔/伍迪·哈里森/克里斯托弗·沃肯/艾比·考尼什,英国
4211,1295318,大话王,1997,7.6,喜剧/奇幻/,汤姆·沙迪亚克,Paul Guay/Stephen Mazur,金·凯瑞/毛拉·蒂尔内/贾斯汀·库珀/加利·艾尔维斯/詹妮弗·提莉,美国
4212,1299292,八美图,2002,7.8,喜剧/悬疑/歌舞/,弗朗索瓦·欧容,玛丽娜·德·范/弗朗索瓦·欧容/罗贝尔·托马,达尼埃尔·达里约/凯瑟琳·德纳芙/伊莎贝尔·于佩尔/芬妮·阿尔丹/艾曼纽·贝阿,法国/意大利
4213,25919385,长寿商会,2015,7.8,喜剧/爱情/家庭/,姜帝圭,李贤宇/姜帝圭/方银振,尹汝贞/朴根滢/赵震雄/黄雨瑟惠/文佳煐,韩国
4214,2338058,一个购物狂的自白,2009,6.4,喜剧/爱情/,P·J·霍根,Tracey Jackson/Tim Firth/Kayla Alpert/索菲·金塞拉,艾拉·菲舍尔/休·丹西/克里斯滕·里特/琼·库萨克/约翰·古德曼,美国
4215,27596249,重金属囧途,2018,7.7,喜剧/音乐/,裘索·拉提欧/尤加·维迪葛伦,裘索·拉提欧/阿列克西·普拉宁/贾里·奥拉维·兰塔拉/尤加·维迪葛伦,托尔斯坦·比约克朗德/安蒂·希海基宁/维尔·希尔卡/约翰内斯·霍洛佩宁/萨穆利·贾斯基奥,芬兰/挪威
4216,1428877,魔法保姆麦克菲,2005,7.5,喜剧/家庭/奇幻/,柯克·琼斯,艾玛·汤普森/克里斯蒂安娜·布兰德,艾玛·汤普森/科林·费尔斯/凯莉·麦克唐纳/托马斯·布罗迪-桑斯特/伊丽莎·班尼特,美国/英国/法国
4217,1301865,咖喱辣椒,1990,7.0,喜剧/动作/爱情/犯罪/,柯受良,阮世生,周星驰/张学友/柏安妮/柯受良/曾志伟,香港
4218,1419924,师兄撞鬼,1990,6.7,喜剧/动作/奇幻/,刘仕裕,徐正康,周星驰/董骠/陈德容/冯淬帆/方刚,香港
4219,27013111,抓人游戏,2018,6.6,喜剧/,杰夫·汤姆西奇,罗布·麦基特里克/马克·施泰伦,杰瑞米·雷纳/乔恩·哈姆/艾德·赫尔姆斯/安娜贝拉·沃丽丝/艾拉·菲舍尔,美国
4220,3804746,花田喜事2010,2010,5.2,喜剧/,黄百鸣/邱礼涛,黄子桓,黄百鸣/吴君如/古天乐/郑中基/潘粤明,中国大陆/香港
4221,26984538,卧底巨星,2018,3.6,喜剧/动作/,谷德昭,谷德昭/陈茂贤/冯勉恒,陈奕迅/李荣浩/李一桐/陈国坤/崔志佳,中国大陆/香港
4222,26723165,神偷联盟,2017,7.1,喜剧/犯罪/,史蒂文·索德伯格,丽贝卡·布朗特,查宁·塔图姆/丹尼尔·克雷格/亚当·德赖弗/丽莉·克亚芙/希拉里·斯万克,美国
4223,26279202,“吃吃”的爱,2017,5.3,喜剧/爱情/奇幻/,蔡康永,蔡康永,徐熙娣/林志玲/金世佳/李子峰/陈汉典,中国大陆/香港/台湾
4224,1472783,一眉道人,1989,7.4,喜剧/动作/恐怖/奇幻/,林正英,史美仪/陈锦昌/沈治樑,林正英/钱小豪/吕方/吴君如/楼南光,香港
4225,1296947,警察故事4：简单任务,1996,7.3,喜剧/动作/犯罪/,唐季礼,唐铭基/Greg Mellor/Nick Tramontane/唐季礼,成龙/董骠/楼学贤/吴辰君/ElaineGeorge,香港/美国/澳大利亚/俄罗斯
4226,3230462,女人不坏,2008,6.0,喜剧/,徐克,徐克/郭在容,周迅/桂纶镁/张雨绮/冯德伦/方中信,中国大陆/香港
4227,3126196,十全九美,2008,5.1,喜剧/,王岳伦,高飞,立威廉/黄奕/刘桦/邓家佳/李彧,中国
4228,1303418,你逃我也逃,1942,9.2,喜剧/战争/,恩斯特·刘别谦,埃德温·贾斯特斯·迈耶/梅尔希奥·伦杰尔/恩斯特·刘别谦,卡洛·朗白/杰克·本尼/罗伯特·斯塔克/菲利克斯·布雷萨特/莱昂内尔·阿特威尔,美国
4229,2336783,科学怪狗,2012,7.5,喜剧/科幻/动画/恐怖/,蒂姆·波顿,约翰·奥古斯特/蒂姆·波顿,马丁·肖特/凯瑟琳·欧哈拉/马丁·兰道/薇诺娜·瑞德/罗伯特·卡普荣,美国
4230,2368641,情人节,2010,7.0,喜剧/爱情/,盖瑞·马歇尔,凯瑟琳·富盖特,朱莉娅·罗伯茨/安妮·海瑟薇/杰西卡·阿尔芭/杰西卡·贝尔/布莱德利·库珀,美国
4231,6053679,通灵男孩诺曼,2012,7.2,喜剧/动画/悬疑/惊悚/奇幻/冒险/,克里斯·巴特勒/山姆·菲尔,克里斯·巴特勒,柯蒂·斯密特-麦菲/安娜·肯德里克/莱斯利·曼恩/约翰·古德曼/克里斯托夫·梅兹-普莱瑟,美国
4232,1309120,小姐好白,2004,7.1,喜剧/犯罪/,基伦·埃弗瑞·韦恩斯,Andrew McElfresh/基伦·埃弗瑞·韦恩斯,肖恩·韦恩斯/马龙·韦恩斯/杰米·金/弗兰基·费森/洛奇林·莫罗,美国
4233,4301278,特工争风,2012,6.6,喜剧/动作/爱情/,约瑟夫·麦克金提·尼彻,蒂莫斯·道灵/西蒙·金伯格/马可斯·高森,瑞茜·威瑟斯彭/克里斯·派恩/汤姆·哈迪/阿比盖尔·斯宾赛/劳拉·范德沃特,美国
4234,2003389,葬礼上的死亡,2007,8.1,喜剧/,弗兰克·奥兹,迪恩·克雷格,马修·麦克费登/凯莉·霍威/安迪·尼曼/艾文·布莱纳/黛西·唐洛范,英国/美国/德国/荷兰
4235,1292574,热情如火,1959,8.8,喜剧/,比利·怀德,比利·怀德/I·A·L·戴蒙德,玛丽莲·梦露/托尼·柯蒂斯/杰克·莱蒙/乔治·拉夫特/帕特·奥布莱恩,美国
4236,1851906,辛普森一家,2007,8.4,喜剧/动画/冒险/,大卫·斯沃曼,詹姆斯·L·布鲁克斯/马特·格罗宁/阿尔·让/伊安·马克斯通-格雷厄姆/乔治·梅耶/大卫·米尔金/迈克·里斯/迈克·斯库利/马特·塞尔曼/约翰·斯瓦兹韦德/约翰·维蒂,丹·卡斯泰兰尼塔/朱莉·卡夫娜/南茜·卡特莱特/雅德丽·史密斯/汉克·阿扎利亚,美国
4237,25757187,我不是王毛,2014,7.8,喜剧/战争/,赵小溪,李海江,王大治/郭金杰/葛晓凤/苏丽/罗京民,中国大陆
4238,6128003,爱在罗马,2012,7.6,喜剧/爱情/,伍迪·艾伦,伍迪·艾伦,杰西·艾森伯格/艾伦·佩吉/佩内洛普·克鲁兹/亚历克·鲍德温/罗伯托·贝尼尼,美国/意大利/西班牙
4239,2072478,怪物史瑞克4,2010,7.5,喜剧/动作/动画/冒险/,迈克·米切尔,Josh Klausner/Darren Lemke,麦克·梅尔斯/艾迪·墨菲/卡梅隆·迪亚兹/安东尼奥·班德拉斯/朱莉·安德鲁斯,美国
4240,1295547,一个好人,1997,6.9,喜剧/动作/犯罪/,洪金宝,马美萍/邓景生,成龙/理查德·诺顿/李婷宜/KarenMcLymont/加布里埃尔·费茨帕特里克,香港
4241,7051900,宿醉3,2013,6.4,喜剧/,托德·菲利普斯,克雷格·麦辛/托德·菲利普斯,布莱德利·库珀/扎克·加利凡纳基斯/艾德·赫尔姆斯/贾斯汀·巴萨/郑肯,美国
4242,1308827,花好月圆,2004,6.0,喜剧/,叶锦鸿,叶锦鸿,杨千嬅/任贤齐/钟镇涛/方力申/葛民辉,香港
4243,1298817,淘金记,1925,9.0,喜剧/爱情/家庭/西部/冒险/,查理·卓别林,查理·卓别林,查理·卓别林/马克·斯旺/乔治亚·黑尔,美国
4244,1298603,望夫成龙,1990,7.0,喜剧/爱情/,梁家树,邓特希/叶广俭,周星驰/吴君如/成奎安/关秀媚/关佩琳,香港
4245,1301861,惊声尖笑3,2003,6.8,喜剧/,大卫·扎克,克雷格·麦辛/帕特·普罗夫,安娜·法瑞丝/查理·辛/帕米拉·安德森/詹尼·麦卡锡/MarnyEng,美国/加拿大
4246,2054026,结婚大作战,2009,6.6,喜剧/爱情/,盖瑞·温尼克,格雷格·德保罗/凯西·威尔逊/琼·黛安·拉斐尔,安妮·海瑟薇/凯特·哈德森/布莱恩·格林伯格/克里斯·帕拉特/史蒂夫·豪威,美国
4247,4830478,海扁王2,2013,6.3,喜剧/动作/犯罪/,杰夫·瓦德洛,杰夫·瓦德洛/马克·米勒/小约翰·罗密塔,亚伦·泰勒-约翰逊/科洛·莫瑞兹/金·凯瑞/克里斯托夫·梅兹-普莱瑟/唐纳德·法森,美国
4248,26696871,天生不对,2017,4.1,喜剧/爱情/,谷德昭,谷德昭,周渝民/薛凯琪/郑中基/恬妞/高捷,中国大陆
4249,26304310,美国行动,2017,7.4,喜剧/动作/传记/犯罪/,道格·里曼,加里·斯皮内利,汤姆·克鲁斯/萨拉·赖特/多姆纳尔·格里森/杰西·普莱蒙/卡赖伯·兰德里·琼斯,美国
4250,1308156,的士速递3,2003,7.3,喜剧/动作/犯罪/,热拉尔·克瓦兹克,吕克·贝松,萨米·纳塞利/弗雷德里克·迪芬塔尔/BernardFarcy/白灵,法国
4251,6875863,恐龙当家,2015,7.2,喜剧/动画/家庭/冒险/,彼得·宋,彼得·宋/埃里克·本森/梅格·勒福夫/凯尔西·曼/保伯·彼得森,雷蒙德·奥乔亚/杰克·布赖特/杰弗里·怀特/史蒂夫·茨恩/A·J·巴克利,美国
4252,1305068,美国派2,2001,7.0,喜剧/爱情/,詹姆斯·B·罗杰斯,亚当·赫兹/大卫·H·斯坦伯格,贾森·比格斯/托马斯·伊恩·尼古拉斯/艾丽森·汉妮根/艾迪·凯伊·托马斯/西恩·威廉·斯科特,美国
4253,1293555,电子情书,1998,7.8,喜剧/爱情/,诺拉·艾芙隆,迪莉娅·艾芙隆/诺拉·艾芙隆,汤姆·汉克斯/梅格·瑞恩/凯蒂·萨戈纳/格雷戈·金尼尔/帕克·波西,美国
4254,2227293,黑暗阴影,2012,6.3,喜剧/奇幻/,蒂姆·波顿,赛斯·格雷厄姆-史密斯/丹·柯蒂斯,约翰尼·德普/伊娃·格林/米歇尔·菲佛/海伦娜·伯翰·卡特/科洛·莫瑞兹,美国/澳大利亚
4255,26662192,王牌逗王牌,2016,3.3,喜剧/动作/冒险/,王晶,王晶,刘德华/黄晓明/王祖蓝/胡然/欧阳娜娜,中国大陆/香港
4256,2277018,麦兜响当当,2009,7.4,喜剧/动画/,谢立文,谢立文,黄渤/黄秋生/吴君如/宋丹丹/詹瑞文,中国大陆/香港
4257,1295106,鼠胆龙威,1995,7.1,喜剧/动作/犯罪/,王晶,王晶,李连杰/张学友/邱淑贞/曹查理/周比利,香港
4258,24839498,热血青春,2014,6.9,喜剧/爱情/,李延宇,李延宇,朴宝英/李钟硕/金英光/李世荣/权海骁,韩国
4259,6782006,我愿意,2012,5.8,喜剧/爱情/,孙周,陈彤,李冰冰/孙红雷/段奕宏/薛佳凝/张俪,中国大陆
4260,26274910,奔跑吧！兄弟,2015,3.4,喜剧/,胡笳/岑俊义,胡笳/岑俊义,杨颖/王宝强/李晨/陈赫/郑恺,中国大陆
4261,6869395,低俗喜剧,2012,6.3,喜剧/,彭浩翔,彭浩翔/陆以心/林超荣,杜汶泽/邵音音/詹瑞文/叶山豪/邹凯光,香港
4262,26145033,乐高蝙蝠侠大电影,2017,8.0,喜剧/动作/动画/冒险/,克里斯·麦凯,赛斯·格雷厄姆-史密斯/克里斯·麦克纳/埃里克·萨默斯/贾里德·斯特恩/约翰·惠廷顿/鲍勃·凯恩/比尔·芬格/杰里·西格尔/乔·舒斯特,威尔·阿奈特/罗莎里奥·道森/拉尔夫·费因斯/迈克尔·塞拉/扎克·加利凡纳基斯,美国
4263,1292864,初吻2,1982,7.5,喜剧/爱情/,克洛德·皮诺托,达妮埃尔·汤普森/克洛德·皮诺托,苏菲·玛索/朗贝尔·维尔森/克洛德·布拉瑟,法国
4264,1297194,杀手之王,1998,6.7,喜剧/动作/,董玮,陈庆嘉/谷德昭,李连杰/任达华/曾志伟/梁咏琪/何宝生,香港
4265,1308819,BJ单身日记2：理性边缘,2004,7.2,喜剧/爱情/,比班·基德龙,亚当·布鲁克斯/安德鲁·戴维斯/海伦·费尔丁/理查德·柯蒂斯/海伦·费尔丁,蕾妮·齐薇格/科林·费尔斯/休·格兰特/吉姆·布劳德本特/杰茜达·芭瑞特,英国/法国/德国/爱尔兰/美国
4266,26700276,我去哪儿？,2016,8.1,喜剧/,热纳罗·努基阿德,热纳罗·努基阿德/切柯·扎罗内,切柯·扎罗内/埃莉奥诺拉·吉奥瓦纳迪/索尼娅·贝加马斯科/毛里齐奥·米凯利/利诺·班菲,意大利
4267,1298873,刀马旦,1986,7.6,喜剧/动作/,徐克,杜国威,钟楚红/林青霞/叶倩文/郑浩南/午马,香港
4268,3868141,单身日记：好孕来袭,2016,7.3,喜剧/爱情/,莎伦·马奎尔,海伦·费尔丁/丹·马泽/艾玛·汤普森,蕾妮·齐薇格/科林·费尔斯/帕特里克·德姆西/吉姆·布劳德本特/艾玛·汤普森,英国/美国/法国/爱尔兰
4269,1297715,火星人玩转地球,1996,7.2,喜剧/动作/科幻/惊悚/奇幻/,蒂姆·波顿,乔纳森·詹姆斯,杰克·尼科尔森/格伦·克洛斯/杰克·布莱克/安妮特·贝宁/皮尔斯·布鲁斯南,美国
4270,1422908,鬼打鬼,1980,7.2,喜剧/动作/恐怖/奇幻/,洪金宝,洪金宝/黄鹰,洪金宝/钟发/林正英/午马/陈龙,香港
4271,26147706,花与爱丽丝杀人事件,2015,8.0,喜剧/动画/,岩井俊二,岩井俊二,苍井优/铃木杏/胜地凉/黑木华/木村多江,日本
4272,1292264,逃狱三王,2000,7.9,喜剧/犯罪/冒险/,伊桑·科恩/乔尔·科恩,伊桑·科恩/乔尔·科恩/Homer,乔治·克鲁尼/约翰·特托罗/蒂姆·布雷克·尼尔森/约翰·古德曼/霍利·亨特,英国/法国/美国
4273,24698878,落魄大厨,2014,7.6,喜剧/,乔恩·费儒,乔恩·费儒,乔恩·费儒/约翰·雷吉扎莫/鲍比·坎纳瓦尔/斯嘉丽·约翰逊/达斯汀·霍夫曼,美国
4274,1308207,惊声尖笑2,2001,6.7,喜剧/,基伦·埃弗瑞·韦恩斯,肖恩·韦恩斯/马龙·韦恩斯,安娜·法瑞丝/马龙·韦恩斯/AntonyAcker/MarkBarrett/RichardBellos,美国/加拿大
4275,2147836,青蜂侠,2011,5.7,喜剧/动作/犯罪/,米歇尔·贡德里,埃文·戈德堡/塞斯·罗根/乔治·W·特伦德尔,塞斯·罗根/周杰伦/卡梅隆·迪亚兹/克里斯托弗·沃尔兹/汤姆·威尔金森,美国
4276,1291565,疯狂约会美丽都,2003,8.7,喜剧/动画/,希尔万·肖默,希尔万·肖默,BéatriceBonifassi/莉娜·布德罗/MichèleCaucheteux,法国/比利时/加拿大/英国/拉脱维亚
4277,1299900,亚当斯一家的价值观,1993,8.6,喜剧/惊悚/家庭/奇幻/,巴里·索南菲尔德,Charles Addams/保罗·鲁德尼克,克里斯汀·芭伦斯基,美国
4278,1448758,半斤八两,1976,8.2,喜剧/,许冠文,许冠文,许冠文/许冠杰/许冠英/赵雅芝/吴耀汉,香港
4279,3927734,乐高大电影,2014,7.9,喜剧/动画/冒险/,菲尔·罗德/克里斯托弗·米勒,菲尔·罗德/克里斯托弗·米勒/丹·哈格曼/凯文·哈格曼,克里斯·帕拉特/威尔·法瑞尔/伊丽莎白·班克斯/威尔·阿奈特/连姆·尼森,美国/澳大利亚/丹麦
4280,26585014,希特勒回来了,2015,7.7,喜剧/,大卫·韦恩特,大卫·韦恩特/蒂穆尔·韦尔梅什/约翰内斯·博斯/米齐·迈尔,奥利弗·马苏奇/法比安·布施/克里斯托夫·玛丽亚·赫布斯特/卡蒂娅·里曼/弗兰齐丝卡·武尔夫,德国
4281,1296102,绝地战警,1995,7.4,喜剧/动作/犯罪/,迈克尔·贝,乔治·加洛/Michael Barrie/Jim Mulholland/Doug Richardson,马丁·劳伦斯/威尔·史密斯/蒂娅·里欧妮/切基·卡尤/特里萨·兰德尔,美国
4282,1294829,拜见岳父大人,2000,7.1,喜剧/爱情/,杰伊·罗奇,吉姆·赫兹菲尔德/约翰·汉博格/格雷格·格列娜/玛丽·露丝·克拉克,罗伯特·德尼罗/本·斯蒂勒/特莉·保罗/布莱思·丹纳/欧文·威尔逊,美国
4283,1390020,那小子真帅,2004,6.7,喜剧/爱情/,李焕庆,李焕庆/Gwiyeoni,宋承宪/郑多彬/李己雨/李民友,韩国
4284,26284595,大话西游3,2016,3.6,喜剧/爱情/奇幻/,刘镇伟,刘镇伟,韩庚/唐嫣/吴京/莫文蔚/张超,中国大陆/香港
4285,1307906,孤男寡女,2000,6.8,喜剧/爱情/,杜琪峰/韦家辉,韦家辉/游乃海,刘德华/郑秀文/梁艺龄/黄浩然/许绍雄,香港
4286,25845910,小门神,2016,6.8,喜剧/动画/奇幻/,王微,王微,高晓松/白客/易小星/季冠霖/于心怡,中国大陆
4287,3071461,鼠来宝：明星俱乐部,2009,6.8,喜剧/动画/音乐/家庭/奇幻/,贝蒂·托马斯,Jon Vitti/乔纳森·阿贝尔/格伦·伯杰,贾斯汀·朗/安娜·法瑞丝/马修·格雷·古柏勒/克里斯蒂娜·艾伯盖特/杰森·李,美国
4288,4735944,龙凤店,2010,4.8,喜剧/爱情/古装/,钟澍佳,陈文强/曾瑾昌/李思臻,徐熙媛/任贤齐/霍思燕/陈百祥/罗家英,香港/中国大陆
4289,4926002,举起手来2：追击阿多丸号,2010,4.4,喜剧/,冯小宁,冯小宁,潘长江/郭达/刘小微,中国大陆
4290,30361993,二龙湖疯狂代驾,2018,,喜剧/动作/爱情/,马驰,张浩/李安娜/肥龙/范文超/关傲楠,张浩/李安娜/肥龙/范文超/关傲楠,中国大陆
4291,2982823,河童之夏,2007,8.7,喜剧/动画/奇幻/,原惠一,原惠一/木暮正夫,富泽风斗/横川贵大/田中直树/西田尚美/松元环季,日本
4292,1300075,小姐与流浪汉,1955,8.3,喜剧/爱情/动画/冒险/,克莱德·杰洛尼米/汉密尔顿·卢斯科/威尔弗雷德·杰克逊,沃德·格林/厄尔德曼·彭纳/乔·里纳尔迪/拉尔夫·赖特/多恩·达格雷迪,芭芭拉·卢迪/拉里·罗伯茨/派姬·李/李·米勒/比尔·汤普森,美国
4293,27133913,黑色党徒,2018,7.0,喜剧/传记/犯罪/,斯派克·李,斯派克·李/大卫·拉比诺维茨/查利·瓦赫特尔/凯文·威尔默特/罗恩·施塔沃思,约翰·大卫·华盛顿/亚历克·鲍德温/小伊塞亚·维特洛克/罗伯特·约翰·伯克/布赖恩·塔伦蒂诺,美国
4294,1295684,一夜风流,1934,8.7,喜剧/爱情/,弗兰克·卡普拉,罗伯特·里斯金/塞缪尔·霍普金斯·亚当斯,克拉克·盖博/克劳黛·考尔白/沃尔特·康诺利/罗斯科·卡恩茨/詹姆森·托马斯,美国
4295,1295428,南方公园,1999,8.5,喜剧/动画/歌舞/,崔·帕克,崔·帕克/马特·斯通/Pam Brady,崔·帕克/马特·斯通/玛丽·凯·伯格曼/艾萨克·海耶斯/乔治·克鲁尼,美国
4296,2361826,如月疑云,2007,8.1,喜剧/悬疑/,佐藤祐市,古泽良太,小栗旬/中山裕介/小出惠介/塚地武雅/香川照之,日本
4297,3602084,波普先生的企鹅,2011,7.3,喜剧/家庭/,马克·沃特斯,西恩·安德斯/John Morris,金·凯瑞/卡拉·古奇诺/奥菲利亚·拉维邦德/菲利普·贝克·霍尔/玛德琳·卡罗尔,美国
4298,10546762,魔法黑森林,2014,5.8,喜剧/歌舞/奇幻/冒险/,罗伯·马歇尔,詹姆斯·拉派恩/史蒂芬·桑德海姆,安娜·肯德里克/克里斯·派恩/约翰尼·德普/梅丽尔·斯特里普/艾米莉·布朗特,美国/英国/加拿大
4299,1309156,海绵宝宝历险记,2004,8.5,喜剧/动画/冒险/,史蒂芬·海伦伯格/马克·奥斯本,史蒂芬·海伦伯格/Derek Drymon/Tim Hill/肯特·奥斯博内/Aaron Springer/Paul Tibbitt,汤姆·肯尼/克兰西·布朗/罗德格尔·邦帕斯/比尔·法格巴克/Mr.Lawrence,美国
4300,26848504,家族之苦2,2017,8.4,喜剧/家庭/,山田洋次,山田洋次/平松惠美子,桥爪功/吉行和子/西村雅彦/夏川结衣/中岛朋子,日本
4301,3213173,绯闻计划,2010,6.6,喜剧/爱情/,威尔·古勒,伯特·V·罗耶尔,艾玛·斯通/阿曼达·贝尼斯AmandaBynes/佩恩·拜德格雷/托马斯·哈登·丘奇/派翠西娅·克拉克森,美国
4302,1308129,赌侠大战拉斯维加斯,1999,6.2,喜剧/动作/,王晶,王晶,刘德华/张家辉/陈百祥/林熙蕾/郁芳,香港
4303,3157605,巴黎淘气帮,2009,8.6,喜剧/家庭/儿童/,洛朗·蒂拉尔,格雷古瓦·维涅隆/洛朗·蒂拉尔,马克西姆·戈达尔/瓦莱丽·勒梅西埃/凯德·麦拉德/桑德琳娜·基贝兰/弗朗索瓦-格扎维埃·德梅松,法国/比利时
4304,1295858,现代豪侠传,1993,7.2,喜剧/动作/科幻/,杜琪峰/程小东,陈淑贤,杨紫琼/梅艳芳/张曼玉/黄秋生/刘松仁,香港
4305,1972701,糊涂侦探,2008,6.8,喜剧/动作/冒险/,彼得·西格尔,汤姆·J·阿瑟尔/马特·恩贝尔,史蒂夫·卡瑞尔/安妮·海瑟薇/道恩·强森/艾伦·阿金/特伦斯·斯坦普,美国
4306,1308979,雷蒙·斯尼奇的不幸历险,2004,7.5,喜剧/奇幻/冒险/,布拉德·塞伯宁,罗伯特·戈登/Daniel Handler,金·凯瑞/连姆·艾肯/艾米莉·布朗宁/卡拉·霍夫曼/瑟尔比·霍夫曼,美国/德国
4307,1304485,穿越时空爱上你,2001,7.4,喜剧/爱情/奇幻/,詹姆斯·曼高德,斯蒂芬·罗杰斯/詹姆斯·曼高德,梅格·瑞恩/休·杰克曼/列维·施瑞博尔/布瑞金·梅耶/娜塔莎·雷昂,美国
4308,1305915,开心鬼放暑假,1985,7.1,喜剧/奇幻/,高志森,高志森/黄百鸣,黄百鸣/袁洁莹/罗美薇/陈加玲/傅明宪,香港
4309,1298761,新仙鹤神针,1993,7.0,喜剧/动作/武侠/古装/,陈木胜,徐克/徐达初,梁朝伟/梅艳芳/关之琳/刘松仁/吴启华,香港
4310,1309086,女孩梦三十,2004,6.9,喜剧/爱情/奇幻/,盖瑞·温尼克,Josh Goldsmith/Cathy Yuspa,詹妮弗·加纳/马克·鲁弗洛/朱迪·格雷尔/安迪·瑟金斯/凯西·贝克,美国
4311,1464338,最爱女人购物狂,2005,6.0,喜剧/爱情/,韦家辉,韦家辉/欧健儿,刘青云/张柏芝/陈小春/官恩娜/徐小凤,香港
4312,4180445,双宝斗恶魔,2010,7.7,喜剧/恐怖/,艾利·克雷格,艾利·克雷格/Morgan Jurgenson,泰勒·莱伯恩/艾伦·图代克/卡特里娜·宝登/杰西·莫斯/PhilipGranger,美国/加拿大
4313,1302176,白头神探,1988,7.7,喜剧/动作/爱情/犯罪/,大卫·扎克,大卫·扎克/杰瑞·扎克,莱斯利·尼尔森/普瑞希拉·普雷斯利/里卡多·蒙特尔班/乔治·肯尼迪/O·J·辛普森,美国
4314,2363925,观鸟大年,2011,7.5,喜剧/,大卫·弗兰科尔,霍华德·富兰克林/马克·欧柏马西克,欧文·威尔逊/杰克·布莱克/史蒂夫·马丁/吉姆·帕森斯/裴淳华,美国
4315,4845414,我知女人心,2011,5.6,喜剧/爱情/,陈大明,陈大明,刘德华/巩俐/袁立/陈志朋/李成儒,中国大陆/香港/韩国
4316,11808948,海绵宝宝,2015,7.3,喜剧/动画/冒险/,保罗·提比特/迈克·米切尔,格伦·伯杰/乔纳森·阿里斯/史蒂芬·海伦伯格,安东尼奥·班德拉斯/艾瑞克·鲍扎/蒂姆·康威/埃迪·狄森/罗伯·鲍森,美国
4317,4924694,自杀专卖店,2012,7.0,喜剧/动画/歌舞/,帕特里斯·勒孔特,让·特磊 Jean Teulé/帕特利斯·勒孔特 Patrice Leconte,贝纳德·阿兰尔/IsabelleSpade/IsabelleGiami/LaurentGendron/KaceyMottetKlein,法国/加拿大/比利时
4318,26969244,亲吻亭,2018,6.6,喜剧/爱情/,文斯·马塞洛,文斯·马塞洛/Beth Reekles,乔伊·金/乔尔·考特尼/莫尔纳·维瑟/莫利·林沃德/NathanLynn,英国
4319,2295401,詹妮弗的肉体,2009,5.4,喜剧/恐怖/奇幻/,卡瑞恩·库萨马,迪亚波罗·科蒂,梅根·福克斯/阿曼达·塞弗里德/约翰尼·西蒙斯/亚当·布罗迪/SalCortez,美国
4320,26279166,鸭王,2015,4.6,喜剧/爱情/情色/,区焯文,区焯文,白健恩/何浩文/袁嘉敏/何佩瑜/樊玲,香港
4321,6984064,非常幸运,2013,4.5,喜剧/爱情/,丹尼·高顿,艾米·斯诺/孟瑶/黄海/周隼,章子怡/王力宏/林心如/姚晨/蔡少芬,中国大陆/香港
4322,25856453,闺蜜2,2018,2.6,喜剧/爱情/,黄真真,黄真真/侯颖桁/郑善瑜/杜光庭,薛凯琪/陈意涵/张钧甯/迈克·泰森/王水林,香港/中国大陆
4323,1308620,摇滚校园,2003,7.8,喜剧/音乐/,理查德·林克莱特,麦克·怀特,杰克·布莱克/亚当·帕斯考/卢卡斯·帕佩利亚斯/克里斯·斯塔克/萨拉·西尔弗曼,美国/德国
4324,1295675,大丈夫日记,1988,7.5,喜剧/爱情/,楚原,郑忠泰/吴文辉,周润发/王祖贤/叶倩文/李子雄/郑则仕,香港
4325,1929443,的士速递4,2007,6.9,喜剧/动作/犯罪/,热拉尔·克瓦兹克,吕克·贝松,萨米·纳塞利/弗雷德里克·迪芬塔尔/BernardFarcy/艾玛·韦克伦德/爱德华·蒙多特,法国
4326,4062922,72家租客,2010,6.7,喜剧/,曾志伟/叶念琛/钟澍佳,叶念琛/曾志伟/叶锦鸿/叶天成/黃洋达,张学友/曾志伟/袁咏仪/黄宗泽/邓丽欣,香港
4327,1428054,惊声尖笑4,2006,6.7,喜剧/,大卫·扎克,克雷格·麦辛/吉姆·艾布拉姆斯,安娜·法瑞丝/雷吉娜·赫尔/克雷格·比尔克/比尔·普尔曼/安东尼·安德森,美国
4328,1300070,赌侠1999,1998,6.5,喜剧/,王晶,王晶,刘德华/朱茵/张家辉/高捷/张慧仪,香港
4329,10831449,搞定岳父大人,2012,6.4,喜剧/爱情/家庭/,李海蜀,李海蜀/黄彦威,徐峥/许绍雄/林鹏/李凤绪,中国大陆
4330,25827741,反转人生,2017,5.1,喜剧/奇幻/,伍仕贤,伍仕贤/贾斯汀·麦伦,夏雨/闫妮/潘斌龙/宋茜/吴大维,中国大陆
4331,26607739,极限挑战之皇家宝藏,2016,4.4,喜剧/悬疑/,任静/严敏,严敏/束焕/廖媌婧,黄渤/孙红雷/黄磊/罗志祥/王迅,中国大陆
4332,1299952,小鬼当街,1994,8.1,喜剧/冒险/,帕特里克·里德·约翰逊,约翰·休斯,亚当·罗伯特·沃顿/雅各布·约瑟夫·沃顿/乔·曼特纳/拉腊·弗林·鲍尔/乔·潘托里亚诺,美国
